sample_id,event_id,event_code,latitude,longitude,state,district,facility_id,facility_name,acquisition_date,split,spatial_group,spatial_holdout_region,label,label_type,label_source,verification_status,dataset_type,is_demo,point_in_time_compliant,frp_max,frp_avg,frp_std,bright_max,bright_avg,delta_brightness,dist_to_facility_m,dist_to_forest_m,dist_to_agriculture_m,dist_to_settlement_m,dist_to_water_m,dist_to_mine_m,landcover_code,persistence_score,recurrence_rate,day_night_ratio,baseline_deviation_ratio,industrial_context_score
2777f3ba-8c8b-4330-af3d-e56c0123d63b,46381faf-e60b-4dce-aa7a-10082faf96a2,EVT-REAL-2022-00456,22.30675,70.6946,Gujarat,Jamnagar,,,2022-03-09,TRAIN,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,30.77,30.77,0.0,341.89,341.89,0.0,4345.985458793971,1044923.7,911237.8,4200.0,1252765.1,1217731.0,0,0.0333,1.0,1.0,11.611,0.65
eb336915-9f9d-4059-898c-7cff04f3ecdc,b1e5379b-b098-43cb-a5fb-6d67dea5a159,EVT-REAL-2022-00457,21.01995,70.3359,Gujarat,Jamnagar,,,2022-03-10,TRAIN,Jamnagar,WESTERN_PETROCHEMICAL,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,58.0,49.45,8.549853799919621,326.5,324.65,1.8500000000000227,3904.121057665345,1112647.1,1057475.1,4200.0,1322485.3,1268711.8,0,0.1333,4.0,1.0,6.862,0.65
e3af95c8-cd27-4f03-8e1d-9c0a14ce196c,5c9890cc-e367-4f49-964e-459f86abfa7b,EVT-REAL-2022-00458,12.4177,76.708,Tamil Nadu,Chennai,e1d45072-6de0-4215-aefa-01a7198ea5cf,Designated Industrial Park / Estate (Way #1010810207),2022-03-10,TRAIN,e1d45072-6de0-4215-aefa-01a7198ea5cf,GENERAL_INDIAN_TERRITORY,Industrial Fire,REAL,OSM_FACILITY_GROUND_TRUTH,UNVERIFIED,REAL,False,True,22.2,22.2,0.0,321.2,321.2,0.0,2122.0026561427776,1300657.1,1935759.5,4200.0,1429278.5,1255608.1,0,0.0333,2.0,1.0,6.453,0.95
5e07deb5-1bff-4b5f-b579-e9a7fb7105f2,e9ab954b-e57b-4d56-b5b0-ac1d1a354789,EVT-REAL-2022-00459,12.42124,76.72413,Tamil Nadu,Chennai,,,2022-03-10,TRAIN,Chennai,GENERAL_INDIAN_TERRITORY,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,29.5,25.66,2.7147743920996454,350.66,341.68,8.980000000000018,3914.619801015629,1299720.3,1935360.4,4200.0,1428160.9,1254424.6,0,0.0333,2.0,1.0,8.576,0.65
8934b0ca-9ece-470f-a3dd-713cef74b6fd,f71836cf-f2a6-4842-bc52-3b9705eeb652,EVT-REAL-2022-00460,18.1393,80.8321,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,24.2,24.2,0.0,337.3,337.3,0.0,15761.52790457629,593515.7,1365342.1,4200.0,675045.1,493218.2,0,0.0333,5.0,1.0,2.4,0.2
4a91cc9e-9cb1-42ee-a42e-3347312cd343,3f61a416-3296-42e1-8a5d-c4d8d16c4311,EVT-REAL-2022-00461,18.138,80.8227,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,21.7,21.7,0.0,335.3,335.3,0.0,15046.756586254412,593658.2,1365194.6,4200.0,675478.7,493704.7,0,0.0667,12.0,1.0,3.922,0.2
401b3234-5020-4114-80ea-4ac6c8baf513,0a9b326d-4bfb-44dc-b54b-a95dc3bb4090,EVT-REAL-2022-00462,18.1971,80.7882,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,20.0,20.0,0.0,335.1,335.1,0.0,19471.450735451206,587115.4,1357882.4,4200.0,670346.5,488915.5,0,0.1333,15.0,1.0,3.188,0.2
45ce422e-3b48-4157-93c2-277a913deace,7aa2a15d-6e35-4787-b831-e51e160179a9,EVT-REAL-2022-00463,18.41956,82.29475,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,26.3,23.18,3.1256999216175565,354.86,345.58,9.28000000000003,18316.809090057297,517259.3,1388197.8,4200.0,614571.8,430243.1,0,0.1,25.0,1.0,2.824,0.2
11c5285d-6f49-4f70-80b6-9737a8b85c1c,8d2ed787-d60a-445f-9bd2-817d0b82ac3c,EVT-REAL-2022-00464,18.43,80.5491,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,20.8,20.8,0.0,335.8,335.8,0.0,10946.950731488454,561941.3,1326053.0,4200.0,654295.4,475271.1,0,0.2,24.0,1.0,4.345,0.2
d874885a-bc57-4b14-a4a0-c5734a6b715a,4da23bcf-4307-470d-bb43-3f7bc47349a6,EVT-REAL-2022-00465,18.4417,80.5665,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,20.9,20.9,0.0,335.6,335.6,0.0,11886.558768149938,560566.4,1325314.7,4200.0,652439.2,473315.7,0,0.2,20.0,1.0,4.367,0.2
26c81c50-4cc6-4ec0-8389-8043aceb52be,dad0d603-8967-4034-a28e-c543e23f4de7,EVT-REAL-2022-00466,18.5214,80.5479,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,25.7,25.7,0.0,337.4,337.4,0.0,9618.891312938747,551841.3,1316293.8,4200.0,644876.1,466201.3,0,0.0333,10.0,1.0,2.925,0.2
ad8bb0d6-3be9-4e7d-b455-fc718dbe7710,0ed6747a-b4cd-44b5-ab45-bba91b9e2fc8,EVT-REAL-2022-00467,19.3378,82.7587,Chhattisgarh,Korba,,,2022-03-10,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,21.2,21.2,0.0,333.7,333.7,0.0,8715.750929212989,416876.9,1315730.1,4200.0,510708.1,328061.9,0,0.0667,13.0,1.0,12.706,0.2
a3512b65-f605-43c7-92de-0164f2805a02,0256e306-fca7-414f-b75e-14f382f40b3e,EVT-REAL-2022-00468,18.01447,82.62751,Chhattisgarh,Korba,,,2022-03-11,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,24.42,24.42,0.0,367.0,367.0,0.0,9366.479626674414,522434.4,1443190.8,4200.0,657411.7,474438.6,0,0.1,3.0,1.0,8.325,0.2
0d37e370-0b65-4e10-b83f-e4a519f9c1bd,eddd95ae-e486-4d0b-9ed1-2de6722e8945,EVT-REAL-2022-00469,23.54319,87.19945,Jharkhand,Dhanbad,,,2022-03-11,TRAIN,Dhanbad,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,42.6,30.48,7.0164093381159,351.38,334.09,17.29000000000002,3889.9672425495282,174715.6,1250685.3,4200.0,420344.9,460811.0,0,0.0,0.0,1.0,1.398,0.65
2ac5e91a-8b8a-438b-aa3f-d9e785061f1b,466a56b9-ad6c-46b8-9fb2-b75c3fb8ca49,EVT-REAL-2022-00470,23.5388,87.1842,Jharkhand,Dhanbad,,,2022-03-11,TRAIN,Dhanbad,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,30.7,30.7,0.0,323.5,323.5,0.0,5056.791630826785,173755.2,1249723.5,4200.0,418858.8,459347.9,0,0.0,0.0,1.0,1.0,0.65
cbe90d01-ef58-4293-b76f-5bd84eff158a,79c66cf6-6540-405e-9d2a-b3d646caefdb,EVT-REAL-2022-00471,21.4447,85.2743,Odisha,Angul,,,2022-03-11,TRAIN,Angul,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,33.9,33.9,0.0,317.6,317.6,0.0,31093.48297082374,85591.1,1264423.0,4200.0,356187.5,284359.6,0,0.0,0.0,1.0,1.0,0.2
d7f459e0-fa07-4b19-8d03-1bd81900aa6d,1bbac988-b875-4690-9595-6d5483afd03b,EVT-REAL-2022-00472,22.796,86.1921,Jharkhand,Dhanbad,69f6f609-77cf-42cf-a8c7-7672426e3c25,Tata Steel,2022-03-11,TRAIN,69f6f609-77cf-42cf-a8c7-7672426e3c25,EASTERN_COAL_BELT,Gas Flare,WEAKLY_LABELED,FACILITY_THERMAL_BASE,UNVERIFIED,REAL,False,True,31.0,31.0,0.0,320.4,320.4,0.0,1433.3253076813205,82594.8,1223156.9,4200.0,340975.8,363484.1,0,1.0,1119.0,1.0,10.429,0.95
a64d0aff-8799-41f1-b1cd-7a50c0a2571a,4c7ad5c9-fc2a-4e39-949f-d54fcd39fb4d,EVT-REAL-2022-00473,22.7943,86.2103,Jharkhand,Dhanbad,01758090-c645-4fd5-9271-23ed519b29ba,Jojobera Tata Unit 6 Power Station,2022-03-11,TRAIN,01758090-c645-4fd5-9271-23ed519b29ba,EASTERN_COAL_BELT,Gas Flare,WEAKLY_LABELED,FACILITY_THERMAL_BASE,UNVERIFIED,REAL,False,True,31.9,31.9,0.0,320.7,320.7,0.0,63.640872750694776,82404.5,1224671.6,4200.0,342773.6,365323.8,0,1.0,1129.0,1.0,10.539,0.95
25801bb4-cdbc-4bda-a8ff-732f3305cf00,a986d3cb-fdd4-454f-b858-0d4b897c95e3,EVT-REAL-2022-00474,22.7895,86.1864,Jharkhand,Dhanbad,69f6f609-77cf-42cf-a8c7-7672426e3c25,Tata Steel,2022-03-11,TRAIN,69f6f609-77cf-42cf-a8c7-7672426e3c25,EASTERN_COAL_BELT,Gas Flare,WEAKLY_LABELED,FACILITY_THERMAL_BASE,UNVERIFIED,REAL,False,True,26.5,26.5,0.0,319.4,319.4,0.0,1428.2070321584506,81875.7,1223204.4,4200.0,340713.6,362828.5,0,1.0,823.0,1.0,9.677,0.95
bec30182-49de-43b5-be17-665b3824ee9f,5064102c-d893-4d5c-95f7-9e4b8a813c5c,EVT-REAL-2022-00475,18.4136,82.28979,Chhattisgarh,Korba,,,2022-03-11,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,22.25,22.25,0.0,367.0,367.0,0.0,19116.994582662715,518085.6,1388605.3,4200.0,615273.3,430930.3,0,0.2,52.0,1.0,2.128,0.2
4a3bc74b-6446-4a00-a4f5-1a9ccea13342,1ff2ad01-8bad-43d1-be0d-e93658c013ee,EVT-REAL-2022-00476,21.18745,70.13351,Gujarat,Jamnagar,,,2022-03-11,TRAIN,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,26.22,26.22,0.0,345.88,345.88,0.0,13566.766638051238,1127883.9,1047891.1,4200.0,1337559.8,1286877.3,0,0.0667,3.0,1.0,1.088,0.2
1f000d42-305d-4d50-a84f-4ef6056b37a0,0873af31-02a3-4c7e-a1f4-0a93e7c4efa7,EVT-REAL-2022-00477,21.0454,72.8891,Gujarat,Jamnagar,,,2022-03-12,TRAIN,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,37.8,37.8,0.0,323.3,323.3,0.0,4294.148468823226,859261.7,989713.6,4200.0,1068997.0,1006219.0,0,0.1333,6.0,1.0,17.001,0.65
0c40568f-15a8-4c9c-ae63-0b04e8204168,eb11e95d-c3fe-4b31-8b1b-cf953d3e884c,EVT-REAL-2022-00478,21.0523,72.8838,Gujarat,Jamnagar,,,2022-03-12,TRAIN,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,37.5,37.5,0.0,323.2,323.2,0.0,3616.684001361822,859519.9,989026.9,4200.0,1069263.7,1006633.7,0,0.1,4.0,1.0,11.7,0.65
a1c4fa41-10b1-462a-9327-30994968f884,2885bb98-0c88-4bd6-b1d0-b6b978c4b248,EVT-REAL-2022-00479,21.3828,70.2815,Gujarat,Jamnagar,,,2022-03-12,TRAIN,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,28.3,28.3,0.0,331.1,331.1,0.0,5011.408486156495,1107553.4,1022088.5,4200.0,1317063.4,1268890.9,0,0.0,0.0,1.0,1.0,0.65
ba96ce98-e104-4516-8d1d-d84ed213c099,d9da46d2-344f-418e-9c2c-3a981f99a41e,EVT-REAL-2022-00480,19.28456,82.64886,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,24.96,24.96,0.0,345.05,345.05,0.0,9147.423976149674,429750.7,1316005.8,4200.0,516820.4,333854.4,0,0.1,3.0,1.0,4.555,0.2
a4567e84-b67d-4e37-a6fa-b835fd39307a,0df267a9-9c4d-4e48-9c0b-5e3e7023f3fa,EVT-REAL-2022-00481,18.2169,80.801,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,27.8,27.8,0.0,333.1,333.1,0.0,21964.30012397384,584922.6,1356170.2,4200.0,667846.0,486381.0,0,0.1,20.0,1.0,6.613,0.2
4c9b2482-fe36-4f82-9ac0-a88b94aae4e6,f10b9b2c-d795-4c0e-be70-ab827522eb65,EVT-REAL-2022-00482,18.394,82.2943,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,25.8,25.8,0.0,334.1,334.1,0.0,20031.019955850097,519128.4,1390791.3,4200.0,617395.0,433070.6,0,0.2667,47.0,1.0,2.817,0.2
aaf547a9-a1c9-4a3f-991f-39cb0c688b10,2d8d5fa4-fbfb-4ff2-9f4e-da8a599549a1,EVT-REAL-2022-00483,18.3671,82.2833,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,63.0,63.0,0.0,353.2,353.2,0.0,22882.010350448374,521948.2,1393095.7,4200.0,620459.7,436107.3,0,0.2333,23.0,1.0,6.941,0.2
8ba2bc0c-7648-42f4-a3a7-8b63b61066d2,c7a2c543-dc42-4e62-b8ef-7c8b012e6dde,EVT-REAL-2022-00484,18.6273,80.5459,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,90.9,90.9,0.0,355.0,355.0,0.0,17836.802072692197,540142.7,1304975.0,4200.0,634012.5,455776.3,0,0.1,17.0,1.0,14.886,0.2
f0fbe363-8574-463e-bf9d-261b5360f6b9,8268012c-ea06-4cb1-b58b-d40f8d43c19e,EVT-REAL-2022-00485,18.6293,80.5582,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,26.9,26.9,0.0,331.7,331.7,0.0,18685.154524447593,539860.6,1305125.1,4200.0,633336.7,454999.8,0,0.1333,11.0,1.0,3.188,0.2
81304bc4-2566-40b2-9f5a-130634576ad0,328d76ff-54e4-49d7-9c91-192f91656d38,EVT-REAL-2022-00486,18.4154,80.6349,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,20.9,20.9,0.0,329.1,329.1,0.0,19666.318417625826,563213.3,1330121.6,4200.0,652690.2,472936.8,0,0.0667,5.0,1.0,8.353,0.2
7366a16b-4f58-4dc7-bafc-4733ab992772,16dc90a6-e51f-4464-a3e2-cb48b3e5e944,EVT-REAL-2022-00487,22.3887,80.0695,Madhya Pradesh,Singrauli,,,2022-03-12,TRAIN,Singrauli,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,21.3,21.3,0.0,330.3,330.3,0.0,29232.227460865484,144080.6,893951.7,4200.0,328719.7,252337.3,0,0.0,0.0,1.0,1.0,0.2
63a6ddf1-f93e-43e7-8ab5-84d288ab338a,8ecdfddc-f24f-4c6e-908c-d9b471281f48,EVT-REAL-2022-00488,12.26433,75.59301,Karnataka,Ballari,,,2022-03-12,TRAIN,Ballari,GENERAL_INDIAN_TERRITORY,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,36.43,36.43,0.0,338.82,335.7,3.1200000000000045,22190.942134527635,1360038.0,1953405.0,4200.0,1500689.4,1332010.0,0,0.1667,39.0,1.0,3.532,0.2
4ef3e545-30a3-461e-b367-57cd93500c95,bc5d300c-7434-4049-84ec-5de76def0833,EVT-REAL-2022-00489,18.44607,82.29422,Chhattisgarh,Korba,,,2022-03-12,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,31.78,31.78,0.0,341.85,339.0,2.8500000000000227,16960.003440360706,515410.6,1385468.3,4200.0,611652.7,427316.1,0,0.1667,14.0,1.0,3.728,0.2
1a726996-6038-4cd1-8ebf-356da8803b65,e3379023-2da3-4c19-8b1e-270adb47415c,EVT-REAL-2022-00490,23.7744,86.21185,Jharkhand,Dhanbad,,,2022-03-13,TRAIN,Dhanbad,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,17.5,16.75,0.7483314773547883,323.9,320.25,3.6499999999999773,2514.8815862939937,190948.4,1154980.0,4200.0,317562.1,357492.0,0,1.0,774.0,1.0,5.5,0.65
09d38407-f269-45c4-8ff4-af88e93a2997,4b61d49d-db5b-4b3b-974f-9d1e7e9f4b98,EVT-REAL-2022-00491,11.6975,75.91735,Karnataka,Ballari,,,2022-03-13,TRAIN,Ballari,GENERAL_INDIAN_TERRITORY,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,42.0,32.05,9.9498743710662,341.5,335.4,6.100000000000023,5239.931817971687,1404895.3,2016026.8,4200.0,1539067.4,1367243.7,0,0.0667,3.0,1.0,11.072,0.65
f42a3808-b4d8-4f67-8e07-8b1ae950c071,642507fd-f5e2-4a0b-b6ae-546e84f21679,EVT-REAL-2022-00492,18.43259,82.33678,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,26.49,23.77,2.7147743920996454,367.0,367.0,0.0,13851.710387496585,512941.7,1388582.2,4200.0,612777.1,428584.8,0,0.0667,2.0,1.0,14.717,0.2
d118c8a7-40a4-4572-a0dd-d5e1acbf82a5,990ecc8b-129c-4e14-82ca-1cec9d9a929c,EVT-REAL-2022-00493,18.42906,82.33326,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,24.79,22.3,1.7578395831246945,355.19,344.94,10.25,14385.518391124275,513478.1,1388798.3,4200.0,613195.4,428991.7,0,0.0333,1.0,1.0,8.854,0.2
261136fd-d125-42d1-94a6-633882a2773e,e317f27f-c568-4c6c-91bd-fccbbf96f978,EVT-REAL-2022-00494,18.4392,80.67771,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,40.16,37.13,3.0298514815086235,367.0,354.97,12.029999999999973,23121.155274555666,560461.6,1328869.6,4200.0,648689.9,468685.8,0,0.1333,31.0,1.0,10.897,0.2
5d10c456-09af-4fad-aff4-bf902d85a64a,77e05e7e-8794-4386-bec2-ed2f90b6eeb4,EVT-REAL-2022-00495,18.51814,80.67572,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,20.64,20.46,0.17320508075688773,367.0,361.11,5.889999999999986,22564.137475283726,551731.1,1320433.3,4200.0,640530.3,460798.5,0,0.2333,23.0,1.0,4.48,0.2
0faa4c07-eca5-49c8-9723-c211f4023bf8,e0ff4a35-0197-4e70-ae7c-73fa2e6bd07d,EVT-REAL-2022-00496,12.74769,75.84054,Karnataka,Ballari,,,2022-03-13,TRAIN,Ballari,GENERAL_INDIAN_TERRITORY,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,70.13,45.16,24.964975465639856,341.65,335.88,5.769999999999982,15613.813066165561,1300295.7,1899879.9,4200.0,1440903.8,1272481.7,0,0.0,0.0,1.0,1.553,0.2
3174ed44-f0eb-4522-a30e-eb1a600f949e,47ead6cd-93e6-4282-8148-1d1faf67a196,EVT-REAL-2022-00497,12.75385,75.84709,Karnataka,Ballari,,,2022-03-13,TRAIN,Ballari,GENERAL_INDIAN_TERRITORY,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,32.77,32.77,0.0,333.06,333.06,0.0,16580.06596565254,1299390.0,1899196.2,4200.0,1439959.8,1271523.2,0,0.0,0.0,1.0,1.0,0.2
628ac8bb-031f-44cf-867c-8f66ecede247,3d8eeed6-628f-46fe-b9fe-8291b4dd774f,EVT-REAL-2022-00498,18.20068,82.20618,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,23.51,23.51,0.0,343.1,343.1,0.0,15419.358722049345,540207.7,1407065.3,4200.0,639537.7,455008.9,0,0.1333,8.0,1.0,4.846,0.2
84d7eb8a-3853-4932-9068-22b25e0009fc,e0ed33eb-3d93-4890-a372-3ad1e3d76789,EVT-REAL-2022-00499,18.16597,80.76608,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,27.59,24.95,1.865475810617763,350.04,347.8,2.240000000000009,15572.543966522535,590570.2,1360519.6,4200.0,674343.8,492978.6,0,0.1667,34.0,1.0,13.076,0.2
67ed18df-8dfe-40c5-9aee-82d8707de943,1a2ae1bf-2d8c-4d3a-a362-22e7597edaa4,EVT-REAL-2022-00500,18.63644,80.53991,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,30.42,30.42,0.0,350.95,346.22,4.729999999999961,18452.104045577154,539163.0,1303827.2,4200.0,633299.3,455154.5,0,0.1333,26.0,1.0,2.931,0.2
2bb72a84-0700-4037-b6c5-7222dac1bbd2,dd8c0d9e-ebc9-401d-8aa4-fb836946044e,EVT-REAL-2022-00501,18.91459,80.72098,Chhattisgarh,Korba,,,2022-03-13,TRAIN,Korba,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,33.9,33.9,0.0,347.55,347.55,0.0,54716.1389713574,507763.6,1279847.0,4200.0,597708.4,419084.9,0,0.1,7.0,1.0,4.695,0.2
893e46fe-1037-4b8e-b0b7-b30de4c53628,5927d315-3c8f-4c2d-b4f7-fd39459b5bf8,EVT-REAL-2022-00502,21.2013,70.9676,Gujarat,Jamnagar,,,2022-03-13,TRAIN,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,42.3,42.3,0.0,349.2,349.2,0.0,28722.6106480439,1044023.7,1016770.9,4200.0,1253856.9,1200872.0,0,0.0,0.0,1.0,1.0,0.2
e856dafe-87a5-4bcf-8fc0-66f2e9ac7a52,61dc3335-2415-4072-9847-430f2934e7c5,EVT-REAL-2022-00503,22.34781,86.74049,Odisha,Angul,,,2022-03-14,TRAIN,Angul,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,27.33,26.73,0.6082762530298219,352.52,349.26,3.259999999999991,6970.308922766147,34272.1,1298277.0,4200.0,412866.1,418214.1,0,0.0333,2.0,1.0,43.728,0.65
dc62335b-c2fa-4c6a-a118-ddbdb6f31a0a,216babe6-d386-4bc0-bed1-ab20d721f81f,EVT-REAL-2022-00504,22.09845,86.9926,Odisha,Angul,,,2022-03-14,TRAIN,Angul,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,36.0,32.15,3.8496753109840314,344.0,335.9,8.100000000000023,32741.129765288188,35763.8,1336085.5,4200.0,448577.4,445248.0,0,0.0667,6.0,1.0,7.124,0.2
0da0a0cc-28a8-43a3-b65f-5c0711bab68b,e6255761-73c3-497d-8b16-91ea0b198604,EVT-REAL-2022-00505,22.04,87.1441,Odisha,Angul,,,2022-03-14,TRAIN,Angul,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,26.3,26.3,0.0,337.5,337.5,0.0,32932.78354473774,51007.4,1352004.7,4200.0,465425.7,461303.2,0,0.0,0.0,1.0,1.0,0.2
3a39607f-bef3-4ccf-8821-bbc2c47dec5a,d5e55d79-3a01-45c1-ae58-b10bbfbd8e7e,EVT-REAL-2022-00506,20.9658,86.0119,Odisha,Angul,ccfecf36-122a-46ec-8e75-8ab9585c9ee8,TATA Steel,2022-03-14,TRAIN,ccfecf36-122a-46ec-8e75-8ab9585c9ee8,EASTERN_COAL_BELT,Gas Flare,WEAKLY_LABELED,FACILITY_THERMAL_BASE,UNVERIFIED,REAL,False,True,25.0,25.0,0.0,338.7,338.7,0.0,624.5933354378457,48937.1,1354625.9,4200.0,446093.2,375224.7,1,1.0,608.0,1.0,9.51,0.95
